PARTICIPANT ID,PRESENT2015,EVENT DISTANCE,AGE CATAGORY,SEX CATAGORY,TIME
2372,1,42,18,0,06:02:44
2373,1,42,40,1,05:45:14
2374,,,,,
2375,,,,,
2376,1,42,50,1,03:49:28
2377,1,42,30,0,03:14:47
2378,,,,,
2379,1,42,35,0,05:20:43
2380,1,42,35,1,04:33:32
2381,,,,,
2382,,,,,
2383,,,,,
2384,1,42,40,0,05:45:44
2385,1,42,35,1,03:15:15
2386,1,21,25,0,02:13:02
2387,,,,,
2388,,,,,
2389,,,,,
2390,1,42,30,1,04:34:47
2391,,,,,
2392,1,21,40,1,01:36:32
2393,,,,,
2394,1,42,45,0,04:40:18
2395,1,42,45,1,04:16:00
2396,,,,,
2397,1,42,40,1,03:15:36
2398,1,42,45,1,03:58:03
2399,1,21,50,1,02:19:02
2400,1,42,45,1,03:48:56
2401,,,,,
2402,,,,,
2403,1,42,18,1,04:01:36
2404,,,,,
2405,1,5,65,0,00:42:16
2406,1,42,70,1,04:21:31
2407,1,42,35,1,04:47:18
2408,1,42,30,1,05:17:59
2409,1,42,55,1,05:55:29
2410,1,5,65,1,00:30:32
2411,,,,,
2412,,,,,
2413,,,,,
2414,,,,,
2415,,,,,
2416,,,,,
2417,1,21,25,1,01:47:22
2418,1,42,30,1,03:51:35
2419,1,21,18,1,01:36:09
2420,1,42,40,1,06:16:37
2421,1,42,40,1,04:26:49
2422,1,42,35,1,03:46:41
2423,,,,,
2424,1,21,50,1,02:29:51
2425,1,21,35,0,02:02:37
2426,1,5,55,1,00:43:58
2427,,,,,
2428,,,,,
2429,1,21,55,1,01:58:12
2430,1,42,30,1,02:54:35
2431,,,,,
2432,1,42,30,1,04:22:33
2433,,,,,
2434,1,42,35,1,06:56:50
2435,,,,,
2436,1,21,35,1,01:45:40
2437,,,,,
2438,1,42,50,1,05:21:20
2439,,,,,
2440,,,,,
2441,,,,,
2442,,,,,
2443,,,,,
2444,1,21,40,1,02:21:27
2445,,,,,
2446,,,,,
2447,,,,,
2448,,,,,
2449,1,42,45,1,03:13:16
2450,1,42,30,1,03:55:02
2451,1,42,25,1,04:09:11
2452,1,42,40,0,04:43:47
2453,,,,,
2454,,,,,
2455,,,,,
2456,,,,,
2457,,,,,
2458,1,42,45,0,05:22:31
2459,1,42,25,1,03:28:37
2460,1,42,50,1,03:41:01
2461,,,,,
2462,1,42,35,1,04:52:37
2463,,,,,
2464,,,,,
2465,,,,,
2466,,,,,
2467,,,,,
2468,,,,,
2469,1,42,30,1,04:46:18
2470,,,,,
2471,,,,,
2472,,,,,
2473,1,42,25,1,05:41:23
2474,1,42,40,1,05:13:12
2475,,,,,
2476,,,,,
2477,,,,,
2478,,,,,
2479,1,42,35,1,04:46:57
2480,1,42,55,0,05:30:23
2481,1,21,45,0,03:50:05
2482,1,42,35,1,04:20:53
2483,1,21,25,1,03:04:54
2484,1,42,35,1,05:58:08
2485,1,42,40,1,05:19:39
2486,,,,,
2487,1,42,60,1,06:32:30
2488,,,,,
2489,1,21,45,1,02:29:30
2490,,,,,
2491,,,,,
2492,1,42,35,0,04:24:42
2493,1,42,35,1,03:26:58
2494,,,,,
2495,,,,,
2496,,,,,
2497,1,21,35,1,02:57:54
2498,1,42,50,1,03:55:01
2499,1,42,35,1,-1
2500,1,42,50,1,04:08:34
2501,,,,,
2502,,,,,
2503,1,42,25,1,04:02:54
2504,,,,,
2505,,,,,
2506,,,,,
2507,,,,,
2508,1,42,55,1,04:18:26
2509,,,,,
2510,,,,,
2511,1,42,35,0,03:39:06
2512,,,,,
2513,1,42,18,0,05:56:01
2514,1,10,35,1,00:56:52
2515,,,,,
2516,,,,,
2517,,,,,
2518,,,,,
2519,,,,,
2520,,,,,
2521,,,,,
2522,1,42,30,1,05:42:55
2523,1,42,30,1,03:28:21
2524,1,42,60,1,07:02:01
2525,1,21,25,1,01:42:21
2526,,,,,
2527,1,42,40,1,03:45:22
2528,1,42,18,0,04:33:59
2529,1,21,35,1,01:50:35
2530,,,,,
2531,1,42,30,0,03:08:01
2532,1,42,30,1,03:59:56
2533,,,,,
2534,1,42,40,1,06:44:31
2535,1,21,45,1,02:14:28
2536,,,,,
2537,,,,,
2538,,,,,
2539,,,,,
2540,,,,,
2541,,,,,
2542,,,,,
2543,,,,,
2544,1,42,30,1,04:02:56
2545,,,,,
2546,1,21,35,1,01:53:13
2547,,,,,
2548,,,,,
2549,,,,,
2550,,,,,
2551,,,,,
2552,1,42,45,1,03:26:21
2553,1,42,30,0,05:19:47
2554,,,,,
2555,1,42,30,1,03:24:20
2556,,,,,
2557,1,42,25,1,06:46:27
2558,,,,,
2559,1,21,55,1,01:41:56
2560,1,42,35,1,04:33:30
2561,,,,,
2562,1,42,40,1,04:44:39
2563,,,,,
2564,,,,,
2565,1,21,40,0,04:21:12
2566,,,,,
2567,1,21,30,0,02:47:56
2568,,,,,
2569,,,,,
2570,1,42,25,1,02:57:51
2571,1,42,18,0,03:45:48
2572,,,,,
2573,,,,,
2574,1,42,45,1,04:23:47
2575,,,,,
2576,1,21,45,1,01:47:08
2577,,,,,
2578,,,,,
2579,,,,,
2580,,,,,
2581,1,21,60,1,03:39:46
2582,,,,,
2583,,,,,
2584,,,,,
2585,,,,,
2586,,,,,
2587,,,,,
2588,,,,,
2589,,,,,
2590,1,21,40,1,01:57:06
2591,1,42,30,1,03:50:10
2592,1,42,40,1,04:49:47
2593,,,,,
2594,1,42,35,1,-1
2595,1,21,30,1,01:42:53
2596,1,21,45,1,02:08:59
2597,,,,,
2598,1,21,45,1,02:00:30
2599,,,,,
2600,,,,,
2601,,,,,
2602,,,,,
2603,,,,,
2604,,,,,
2605,1,5,40,1,00:30:35
2606,1,42,30,1,05:18:50
2607,1,42,45,1,03:58:39
2608,,,,,
2609,1,42,25,1,05:00:31
2610,1,21,18,0,02:36:37
2611,,,,,
2612,,,,,
2613,1,42,35,0,05:19:42
2614,,,,,
2615,,,,,
2616,1,42,40,1,03:09:42
2617,,,,,
2618,1,42,45,1,04:29:28
2619,,,,,
2620,,,,,
2621,1,42,35,1,03:12:40
2622,,,,,
2623,,,,,
2624,,,,,
2625,,,,,
2626,1,42,18,1,04:17:42
2627,,,,,
2628,,,,,
2629,,,,,
2630,1,42,35,0,04:32:14
2631,,,,,
2632,,,,,
2633,,,,,
2634,,,,,
2635,,,,,
2636,1,21,25,1,01:34:29
2637,,,,,
2638,,,,,
2639,,,,,
2640,,,,,
2641,1,21,35,0,02:18:58
2642,,,,,
2643,1,42,55,1,04:49:11
2644,,,,,
2645,,,,,
2646,,,,,
2647,,,,,
2648,,,,,
2649,,,,,
2650,,,,,
2651,1,42,30,1,03:12:25
2652,1,42,35,1,06:43:07
2653,,,,,
2654,1,42,25,1,05:34:52
2655,1,42,35,0,05:16:45
2656,,,,,
2657,,,,,
2658,1,42,25,0,04:13:51
2659,1,42,40,1,04:42:36
2660,,,,,
2661,,,,,
2662,1,42,18,0,-1
2663,,,,,
2664,1,42,50,1,05:06:51
2665,1,42,45,1,04:02:07
2666,,,,,
2667,1,42,25,1,05:57:48
2668,1,42,45,1,04:18:31
2669,,,,,
2670,,,,,
2671,,,,,
2672,1,21,40,1,02:33:02
2673,,,,,
2674,,,,,
2675,1,42,35,1,04:32:16
2676,,,,,
2677,,,,,
2678,1,21,45,1,02:16:38
2679,1,42,35,1,05:56:30
2680,,,,,
2681,1,21,45,1,02:03:33
2682,,,,,
2683,1,21,45,1,01:46:04
2684,1,42,45,0,-1
2685,1,42,35,1,04:19:07
2686,1,42,40,1,06:00:27
2687,1,42,30,1,04:25:53
2688,,,,,
2689,,,,,
2690,,,,,
2691,,,,,
2692,1,42,45,1,04:56:56
2693,,,,,
2694,1,21,18,0,02:05:24
2695,,,,,
2696,,,,,
2697,,,,,
2698,1,21,45,1,02:50:30
2699,1,42,40,0,06:24:17
2700,,,,,
2701,1,42,55,1,05:49:19
2702,,,,,
2703,,,,,
2704,1,42,25,0,04:03:25
2705,1,42,50,1,04:37:57
2706,,,,,
2707,,,,,
2708,1,42,18,1,03:32:59
2709,1,21,40,1,01:45:01
2710,,,,,
2711,1,42,35,1,03:26:36
2712,,,,,
2713,1,42,30,1,03:33:57
2714,,,,,
2715,1,42,18,1,04:22:45
2716,,,,,
2717,,,,,
2718,,,,,
2719,1,21,35,1,02:46:43
2720,,,,,
2721,,,,,
2722,,,,,
2723,1,42,25,1,03:57:24
2724,,,,,
2725,,,,,
2726,1,21,40,1,01:21:31
2727,,,,,
2728,,,,,
2729,1,42,25,1,03:48:13
2730,1,10,40,0,01:11:31
2731,,,,,
2732,1,21,50,0,02:22:42
2733,,,,,
2734,1,21,50,0,03:15:56
2735,,,,,
2736,,,,,
2737,,,,,
2738,,,,,
2739,1,42,30,0,04:36:06
2740,1,42,35,0,04:55:46
2741,1,21,18,0,02:56:56
2742,,,,,
2743,1,42,25,0,07:05:27
2744,1,42,35,1,04:35:39
2745,,,,,
2746,1,21,40,1,01:53:06
2747,1,10,40,1,00:45:54
2748,1,21,35,1,01:32:51
2749,,,,,
2750,,,,,
2751,,,,,
2752,1,42,30,1,04:46:39
2753,,,,,
2754,1,42,45,1,05:42:31
2755,1,1,5,0,00:05:48
2756,,,,,
2757,1,21,45,1,01:49:36
2758,,,,,
2759,,,,,
2760,,,,,
2761,1,42,50,1,04:00:21
2762,1,42,18,1,05:49:01
2763,,,,,
2764,,,,,
2765,,,,,
2766,,,,,
2767,1,42,30,0,04:59:42
2768,,,,,
2769,1,42,45,1,04:23:54
2770,1,42,55,1,04:35:53
2771,,,,,
2772,,,,,
2773,,,,,
2774,1,5,60,1,00:28:10
2775,1,42,45,1,05:35:52
2776,,,,,
2777,,,,,
2778,,,,,
2779,,,,,
2780,1,42,50,1,06:01:31
2781,1,42,35,1,05:16:52
2782,,,,,
2783,1,21,25,1,01:52:18
2784,,,,,
2785,1,42,45,0,06:01:27
2786,,,,,
2787,1,42,18,1,05:15:57
2788,1,42,18,1,03:30:06
2789,1,42,25,1,04:04:32
2790,1,42,50,1,03:57:44
2791,,,,,
2792,,,,,
2793,1,21,35,1,01:38:35
2794,,,,,
2795,,,,,
2796,,,,,
2797,1,42,30,0,04:36:23
2798,,,,,
2799,1,42,25,0,05:59:33
2800,,,,,
2801,1,42,45,1,04:42:17
2802,,,,,
2803,,,,,
2804,,,,,
2805,,,,,
2806,1,42,45,1,04:48:59
2807,,,,,
2808,1,42,25,1,03:21:46
2809,,,,,
2810,1,42,65,1,05:01:53
2811,,,,,
2812,,,,,
2813,,,,,
2814,,,,,
2815,,,,,
2816,1,42,35,1,03:33:10
2817,,,,,
2818,,,,,
2819,1,21,55,0,01:43:54
2820,,,,,
2821,1,42,65,1,06:56:07
2822,,,,,
2823,1,42,35,0,04:02:27
2824,1,42,40,1,03:48:37
2825,,,,,
2826,,,,,
2827,,,,,
2828,,,,,
2829,1,42,55,1,05:36:32
2830,1,42,55,1,05:01:13
2831,1,42,50,1,03:43:18
2832,,,,,
2833,1,42,40,1,03:16:25
2834,,,,,
2835,,,,,
2836,1,42,40,0,03:55:59
2837,1,42,45,1,04:44:51
2838,,,,,
2839,,,,,
2840,,,,,
2841,,,,,
2842,,,,,
2843,1,42,35,1,03:41:55
2844,1,21,40,1,03:13:49
2845,,,,,
2846,1,21,40,0,02:19:21
2847,,,,,
2848,1,42,40,1,05:23:37
2849,1,42,50,1,05:57:35
2850,1,21,60,1,02:13:42
2851,1,42,35,0,05:07:20
2852,1,21,30,1,01:34:28
2853,,,,,
2854,,,,,
2855,1,42,35,1,04:36:37
2856,1,42,30,1,03:57:45
2857,,,,,
2858,,,,,
2859,,,,,
2860,,,,,
2861,1,42,60,1,03:15:11
2862,,,,,
2863,,,,,
2864,1,10,60,0,01:24:14
2865,1,21,25,0,02:44:57
2866,,,,,
2867,,,,,
2868,,,,,
2869,,,,,
2870,,,,,
2871,,,,,
2872,1,42,60,1,05:15:45
2873,,,,,
2874,,,,,
2875,,,,,
2876,,,,,
2877,,,,,
2878,,,,,
2879,1,42,55,0,04:19:54
2880,1,42,30,1,03:29:49
2881,1,42,35,0,06:28:34
2882,1,5,35,1,00:34:52
2883,,,,,
2884,1,42,25,1,05:31:02
2885,1,42,35,1,05:19:44
2886,1,21,45,1,01:41:00
2887,1,42,50,1,03:28:33
2888,1,21,50,1,01:50:51
2889,1,21,40,0,02:19:56
2890,,,,,
2891,1,42,25,1,04:26:48
2892,,,,,
2893,1,42,18,1,04:53:59
2894,,,,,
2895,,,,,
2896,,,,,
2897,,,,,
2898,,,,,
2899,,,,,
2900,,,,,
2901,1,21,50,0,01:36:43
2902,1,42,60,1,04:02:13
2903,,,,,
2904,1,42,35,1,03:26:36
2905,1,42,30,1,03:33:23
2906,,,,,
2907,,,,,
2908,1,42,45,0,04:40:14
2909,,,,,
2910,,,,,
2911,,,,,
2912,1,10,55,1,00:59:23
2913,,,,,
2914,,,,,
2915,,,,,
2916,1,42,35,1,03:18:23
2917,,,,,
2918,1,21,30,1,02:49:35
2919,1,42,30,1,03:50:35
2920,,,,,
2921,,,,,
2922,1,21,25,0,03:15:51
2923,1,42,18,1,04:14:13
2924,,,,,
2925,,,,,
2926,1,42,18,1,05:09:46
2927,,,,,
2928,1,42,18,1,03:56:16
2929,,,,,
2930,1,42,35,1,03:15:29
2931,1,42,25,1,04:34:59
2932,,,,,
2933,1,42,25,1,05:15:13
2934,1,42,25,1,05:00:09
2935,,,,,
2936,,,,,
2937,1,21,40,0,02:28:08
2938,1,42,35,1,05:30:11
2939,,,,,
2940,,,,,
2941,,,,,
2942,,,,,
2943,1,42,55,1,04:14:59
2944,,,,,
2945,1,42,45,1,04:46:00
2946,1,10,45,1,01:07:30
2947,,,,,
2948,1,42,18,1,04:29:26
2949,,,,,
2950,,,,,
2951,1,42,45,1,03:54:05
2952,1,42,50,1,03:25:09
2953,,,,,
2954,,,,,
2955,,,,,
2956,,,,,
2957,,,,,
2958,1,21,45,1,02:23:24
2959,1,42,30,1,04:33:18
2960,,,,,
2961,1,42,35,0,03:32:21
2962,,,,,
2963,1,42,50,1,04:09:59
2964,1,42,45,1,05:16:48
2965,,,,,
2966,,,,,
2967,1,42,25,1,04:13:43
2968,1,42,35,1,03:55:09
2969,1,42,40,0,06:50:47
2970,,,,,
2971,,,,,
2972,1,42,50,1,03:27:31
2973,,,,,
2974,1,42,35,0,05:06:31
2975,,,,,
2976,1,42,50,0,05:48:55
2977,1,42,35,1,03:43:39
2978,1,42,35,1,05:11:11
2979,,,,,
2980,1,5,,,00:58:25
2981,,,,,
2982,1,42,65,1,05:53:27
2983,,,,,
2984,,,,,
2985,,,,,
2986,,,,,
2987,1,42,30,0,04:42:14
2988,,,,,
2989,1,42,40,1,04:28:27
2990,1,21,35,1,01:29:47
2991,1,42,25,0,04:35:18
2992,,,,,
2993,,,,,
2994,1,5,45,1,00:37:24
2995,,,,,
2996,1,42,18,0,05:10:09
2997,1,21,55,1,02:39:57
2998,,,,,
2999,,,,,
3000,,,,,
3001,1,21,25,0,03:18:30
3002,,,,,
3003,1,42,55,0,05:14:36
3004,1,10,40,0,00:57:26
3005,1,42,40,0,05:42:29
3006,,,,,
3007,1,42,30,0,05:32:19
3008,,,,,
3009,,,,,
3010,,,,,
3011,1,42,35,1,04:46:23
3012,1,42,25,0,05:09:03
3013,,,,,
3014,,,,,
3015,,,,,
3016,,,,,
3017,1,42,30,0,03:58:56
3018,1,42,45,1,05:02:11
3019,,,,,
3020,1,5,35,1,00:20:57
3021,1,21,30,1,01:22:58
3022,,,,,
3023,1,42,18,1,04:03:13
3024,,,,,
3025,,,,,
3026,1,42,30,1,04:20:09
3027,1,42,50,1,04:14:26
3028,,,,,
3029,,,,,
3030,1,42,35,1,03:25:09
3031,1,10,18,0,00:51:55
3032,,,,,
3033,1,42,30,1,-1
3034,1,42,50,0,05:24:57
3035,1,42,35,0,04:45:25
3036,,,,,
3037,,,,,
3038,,,,,
3039,,,,,
3040,1,42,40,1,04:11:17
3041,,,,,
3042,,,,,
3043,,,,,
3044,,,,,
3045,,,,,
3046,,,,,
3047,,,,,
3048,,,,,
3049,1,42,40,0,05:33:48
3050,,,,,
3051,1,42,18,1,03:50:35
3052,,,,,
3053,1,42,25,1,05:19:44
3054,1,42,40,1,06:12:59
3055,1,42,35,1,05:40:30
3056,,,,,
3057,,,,,
3058,,,,,
3059,1,42,50,0,05:38:47
3060,1,1,6,1,00:04:50
3061,,,,,
3062,1,42,40,1,05:53:57
3063,,,,,
3064,1,42,35,1,04:09:09
3065,,,,,
3066,,,,,
3067,,,,,
3068,,,,,
3069,1,21,55,1,01:51:49
3070,,,,,
3071,1,42,30,0,05:58:38
3072,,,,,
3073,1,21,40,1,03:01:25
3074,1,21,45,1,01:37:49
3075,1,42,18,0,04:23:31
3076,1,10,40,1,00:47:24
3077,,,,,
3078,1,42,40,0,05:21:13
3079,,,,,
3080,,,,,
3081,1,42,35,1,03:52:52
3082,,,,,
3083,1,21,50,1,01:53:43
3084,1,42,25,1,04:08:53
3085,,,,,
3086,1,42,50,1,05:01:42
3087,,,,,
3088,,,,,
3089,,,,,
3090,1,42,40,0,05:16:40
3091,,,,,
3092,,,,,
3093,1,21,18,1,03:03:43
3094,1,42,60,1,05:05:49
3095,1,42,35,1,04:01:16
3096,,,,,
3097,,,,,
3098,,,,,
3099,,,,,
3100,1,42,50,1,05:25:30
3101,1,42,40,1,03:29:52
3102,,,,,
3103,1,21,35,1,03:42:05
3104,1,21,35,1,02:26:27
3105,,,,,
3106,,,,,
3107,1,42,35,1,03:28:53
3108,1,21,35,0,02:09:36
3109,1,42,18,0,03:57:09
3110,1,21,40,0,03:10:32
3111,1,42,55,1,04:01:51
3112,,,,,
3113,,,,,
3114,1,21,55,1,01:38:33
3115,,,,,
3116,,,,,
3117,,,,,
3118,1,42,40,0,04:53:17
3119,,,,,
3120,,,,,
3121,,,,,
3122,1,42,40,1,05:04:21
3123,1,42,50,0,03:59:04
3124,,,,,
3125,,,,,
3126,,,,,
3127,,,,,
3128,1,42,35,1,03:15:31
3129,,,,,
3130,1,21,35,0,03:17:11
3131,,,,,
3132,,,,,
3133,,,,,
3134,1,42,30,0,04:40:26
3135,,,,,
3136,,,,,
3137,1,42,40,0,07:00:39
3138,,,,,
3139,,,,,
3140,,,,,
3141,,,,,
3142,,,,,
3143,1,21,30,1,02:54:43
3144,1,42,40,1,04:17:58
3145,1,42,40,0,05:49:29
3146,,,,,
3147,,,,,
3148,1,42,45,1,04:51:36
3149,1,42,30,0,04:09:32
3150,1,42,35,1,03:31:41
3151,,,,,
3152,1,21,45,1,01:59:39
3153,,,,,
3154,1,42,45,0,05:18:43
3155,,,,,
3156,,,,,
3157,1,42,40,1,04:27:17
3158,1,42,30,1,03:25:28
3159,,,,,
3160,1,21,18,0,02:00:20
3161,,,,,
3162,1,21,18,0,03:25:44
3163,1,42,50,1,05:13:59
3164,1,42,25,0,04:29:17
3165,,,,,
3166,1,42,18,1,04:49:46
3167,,,,,
3168,1,42,25,0,05:38:12
3169,1,42,50,1,05:19:54
3170,,,,,
3171,1,42,30,0,05:01:33
3172,1,21,35,1,01:54:19
3173,,,,,
3174,,,,,
3175,,,,,
3176,,,,,
3177,,,,,
3178,,,,,
3179,,,,,
3180,1,42,40,1,03:38:38
3181,,,,,
3182,,,,,
3183,1,21,25,1,02:21:56
3184,1,42,30,1,04:26:05
3185,1,42,25,0,06:10:08
3186,,,,,
3187,1,21,55,0,02:02:18
3188,1,42,18,1,-1
3189,1,42,30,1,03:22:37
3190,,,,,
3191,,,,,
3192,1,42,50,1,04:16:25
3193,1,42,40,1,05:32:22
3194,,,,,
3195,,,,,
3196,,,,,
3197,1,21,45,0,02:13:04
3198,1,42,25,0,03:54:20
3199,,,,,
3200,1,42,45,0,05:21:00
3201,1,42,45,0,04:55:09
3202,,,,,
3203,,,,,
3204,1,42,60,1,03:26:40
3205,,,,,
3206,,,,,
3207,,,,,
3208,,,,,
3209,,,,,
3210,1,42,40,1,03:16:53
3211,,,,,
3212,,,,,
3213,,,,,
3214,,,,,
3215,1,42,50,1,03:25:01
3216,1,42,40,1,06:45:10
3217,1,5,40,1,00:38:35
3218,,,,,
3219,,,,,
3220,1,42,18,1,04:41:26
3221,,,,,
3222,,,,,
3223,,,,,
3224,,,,,
3225,,,,,
3226,,,,,
3227,1,42,45,0,04:48:55
3228,1,21,45,1,03:10:04
3229,1,21,50,1,02:04:21
3230,1,42,25,1,03:35:49
3231,,,,,
3232,,,,,
3233,1,42,15,0,04:42:23
3234,,,,,
3235,1,21,40,1,02:14:21
3236,1,21,25,0,02:25:35
3237,1,21,25,0,02:07:19
3238,1,42,35,1,04:08:46
3239,1,21,25,1,01:25:15
3240,1,42,35,1,04:13:36
3241,,,,,
3242,,,,,
3243,1,42,18,0,04:26:38
3244,,,,,
3245,,,,,
3246,,,,,
3247,,,,,
3248,1,21,40,0,01:49:08
3249,1,42,25,1,03:59:33
3250,,,,,
3251,1,42,18,0,05:54:17
3252,,,,,
3253,1,42,30,1,03:07:00
3254,,,,,
3255,,,,,
3256,,,,,
3257,,,,,
3258,,,,,
3259,1,10,60,1,01:02:30
3260,,,,,
3261,,,,,
3262,,,,,
3263,,,,,
3264,,,,,
3265,,,,,
3266,1,21,55,1,02:47:45
3267,,,,,
3268,1,42,30,1,05:24:05
3269,,,,,
3270,1,42,45,1,03:29:16
3271,1,42,25,1,04:18:49
3272,1,42,25,1,04:17:47
3273,1,42,35,1,04:27:36
3274,1,5,35,1,00:41:56
3275,1,21,18,1,01:22:20
3276,,,,,
3277,1,42,45,1,03:15:19
3278,1,42,50,1,06:13:05
3279,,,,,
3280,1,42,50,1,05:17:06
3281,1,42,25,1,03:51:52
3282,,,,,
3283,1,21,40,1,02:54:10
3284,,,,,
3285,1,42,65,1,05:57:24
3286,1,42,25,1,05:28:22
3287,,,,,
3288,,,,,
3289,,,,,
3290,1,42,30,1,04:24:51
3291,1,42,30,1,04:12:48
3292,,,,,
3293,,,,,
3294,1,42,40,1,04:07:34
3295,,,,,
3296,,,,,
3297,,,,,
3298,,,,,
3299,1,21,55,1,02:28:59
3300,1,42,30,0,03:41:30
3301,1,21,45,1,01:43:38
3302,,,,,
3303,,,,,
3304,,,,,
3305,,,,,
3306,1,42,45,1,03:12:41
3307,,,,,
3308,,,,,
3309,,,,,
3310,,,,,
3311,1,42,50,1,03:56:14
3312,,,,,
3313,,,,,
3314,1,21,50,1,01:49:47
3315,,,,,
3316,,,,,
3317,1,21,30,1,01:58:55
3318,,,,,
3319,1,21,25,0,01:37:17
3320,,,,,
3321,,,,,
3322,,,,,
3323,,,,,
3324,,,,,
3325,,,,,
3326,,,,,
3327,,,,,
3328,,,,,
3329,,,,,
3330,,,,,
3331,,,,,
3332,,,,,
3333,1,21,50,1,02:41:37
3334,,,,,
3335,1,21,40,0,02:54:19
3336,,,,,
3337,1,42,25,1,03:58:17
3338,1,42,40,1,04:11:31
3339,,,,,
3340,1,42,40,1,03:50:15
3341,1,21,50,1,03:28:42
3342,1,42,55,0,06:20:39
3343,,,,,
3344,,,,,
3345,1,42,55,1,06:08:37
3346,1,42,35,1,04:23:23
3347,1,42,40,0,04:32:59
3348,1,21,40,0,02:15:52
3349,1,10,40,1,01:09:49
3350,,,,,
3351,1,21,25,0,03:00:41
3352,1,21,35,1,02:17:54
3353,,,,,
3354,1,21,30,1,01:12:25
3355,1,42,40,0,-1
3356,,,,,
3357,1,42,40,0,06:36:48
3358,1,42,35,1,04:22:45
3359,,,,,
3360,,,,,
3361,,,,,
3362,,,,,
3363,,,,,
3364,,,,,
3365,,,,,
3366,,,,,
3367,,,,,
3368,1,42,25,1,03:54:54
3369,,,,,
3370,1,42,25,1,07:12:32
3371,,,,,
3372,1,42,50,1,04:12:47
3373,1,42,45,0,05:38:46
3374,,,,,
3375,1,42,45,1,03:33:22
3376,,,,,
3377,,,,,
3378,,,,,
3379,1,42,18,1,04:01:05
3380,,,,,
3381,,,,,
3382,1,42,40,0,04:52:07
3383,,,,,
3384,,,,,
3385,1,42,30,1,03:29:20
3386,1,42,30,1,05:41:09
3387,,,,,
3388,1,42,50,1,04:40:55
3389,,,,,
3390,,,,,
3391,1,42,35,1,05:22:30
3392,1,42,25,0,04:07:20
3393,1,21,30,1,03:27:29
3394,,,,,
3395,,,,,
3396,,,,,
3397,1,21,30,1,02:48:30
3398,1,42,45,1,04:18:04
3399,,,,,
3400,,,,,
3401,,,,,
3402,,,,,
3403,,,,,
3404,1,42,30,1,03:56:38
3405,1,21,25,1,01:59:26
3406,1,42,45,1,04:07:28
3407,1,42,45,1,05:32:46
3408,,,,,
3409,,,,,
3410,1,42,35,1,03:40:49
3411,1,42,30,1,05:01:39
3412,,,,,
3413,,,,,
3414,,,,,
3415,,,,,
3416,,,,,
3417,1,42,40,0,04:08:49
3418,1,42,40,1,05:34:16
3419,,,,,
3420,,,,,
3421,1,42,45,1,-1
3422,,,,,
3423,,,,,
3424,1,42,50,1,05:36:41
3425,1,42,25,0,03:59:28
3426,1,42,30,1,03:35:38
3427,,,,,
3428,1,42,45,1,04:41:38
3429,1,42,35,1,03:36:59
3430,,,,,
3431,1,42,30,1,03:03:19
3432,,,,,
3433,,,,,
3434,,,,,
3435,,,,,
3436,,,,,
3437,1,42,35,1,04:46:27
3438,1,42,50,0,06:03:44
3439,,,,,
3440,,,,,
3441,,,,,
3442,,,,,
3443,1,42,40,1,03:47:43
3444,1,42,30,1,04:41:58
3445,1,42,45,1,04:37:50
3446,1,10,40,1,01:06:28
3447,,,,,
3448,,,,,
3449,1,42,45,1,04:43:31
3450,1,42,35,0,05:25:52
3451,1,42,30,1,04:40:14
3452,1,21,35,1,02:43:08
3453,1,42,25,1,04:41:18
3454,1,42,25,0,03:45:50
3455,,,,,
3456,,,,,
3457,,,,,
3458,1,42,40,0,04:28:24
3459,,,,,
3460,1,42,30,1,02:44:28
3461,,,,,
3462,,,,,
3463,,,,,
3464,1,10,40,0,01:12:09
3465,,,,,
3466,1,42,45,0,05:13:29
3467,,,,,
3468,1,42,35,1,04:46:16
3469,1,42,40,1,03:31:45
3470,,,,,
3471,,,,,
3472,,,,,
3473,,,,,
3474,1,21,50,1,03:04:59
3475,1,21,25,0,03:19:11
3476,,,,,
3477,,,,,
3478,1,42,50,1,06:34:37
3479,,,,,
3480,1,42,35,1,04:31:36
3481,1,21,45,0,02:26:19
3482,,,,,
3483,,,,,
3484,,,,,
3485,,,,,
3486,,,,,
3487,,,,,
3488,1,42,60,0,05:15:54
3489,1,42,25,0,05:13:12
3490,,,,,
3491,1,10,40,1,01:19:55
3492,1,42,60,1,06:19:15
3493,,,,,
3494,1,42,18,0,05:30:49
3495,,,,,
3496,1,42,25,1,02:59:22
3497,,,,,
3498,,,,,
3499,,,,,
3500,,,,,
3501,1,42,30,0,05:42:21
3502,1,21,55,0,02:04:38
3503,1,42,45,1,06:00:27
3504,,,,,
3505,,,,,
3506,1,42,40,1,06:33:22
3507,1,21,30,1,04:04:43
3508,1,42,45,1,04:43:55
3509,,,,,
3510,1,42,40,1,03:52:33
3511,,,,,
3512,1,42,60,1,03:31:18
3513,1,21,25,1,03:05:24
3514,,,,,
3515,1,42,25,0,05:01:51
3516,,,,,
3517,,,,,
3518,1,42,30,1,03:09:21
3519,,,,,
3520,1,10,25,1,00:57:28
3521,1,42,25,1,03:59:44
3522,1,42,45,1,03:13:26
3523,1,42,40,1,06:57:45
3524,,,,,
3525,1,42,45,1,03:46:01
3526,1,21,25,1,01:37:03
3527,1,21,25,1,02:26:42
3528,,,,,
3529,,,,,
3530,,,,,
3531,,,,,
3532,,,,,
3533,,,,,
3534,,,,,
3535,,,,,
3536,,,,,
3537,1,42,30,1,04:18:47
